"","Yr","Pop","violent","murder","rape1","robbery","aggassault","propcrime","burg","larceny","mvtheft","ST","PopTotal","Pop_Un18","Pop_20to40","Pop_40to60","Pop_60Ov","EMPSTAT","FTOTINC","INCWELFR","POVERTY","FAMSIZE","NCHILD","MARST-MAR","MARST-SING","MARST-DIV","HIGRADE","EDUC-ELEM","EDUC-SOMEHS","EDUC-SOMECOL","EDUC-COL","EDUC-GRAD","SCHLTYPE-PUB","LANGUAGE","MIGRATE5","VETSTAT","VETWWII","VETWWI","RACESING-WH","RACESING-BL","RACESING-IN","RACESING-AS","RACESING-OT","RACESING-HI"
"55",1980,2715357,17673,10.3,45.2,193.6,401.8,7519.9,2155.4,4891.2,473.3,"AZ",2735840,0.327722381425814,0.321985203813088,0.190667217381133,0.159625197379964,105.590062111801,19286.3664596273,71.5527950310559,17.3913043478261,352.173913043478,61.4906832298137,45.4828660436137,40.9937888198758,6.2111801242236,31.6770186335404,19.2546583850932,12.4223602484472,47.8260869565217,4.34782608695652,4.34782608695652,4.34782608695652,0,44.0993788819876,76.3975155279503,3.72670807453416,0,91.304347826087,3.1055900621118,4.34782608695652,0.62111801242236,0.62111801242236,18.0124223602484
"56",1980,2284037,7656,9.2,26.7,80.9,218.4,3475.9,1119,2169.8,187.1,"AR",2288809,0.329417177230603,0.290828985730133,0.194471884722578,0.185281952316685,105.389221556886,17224.8502994012,85.059880239521,8.98203592814371,346.706586826347,62.874251497006,45.4828660436137,34.1317365269461,5.98802395209581,17.9640718562874,28.7425149700599,17.3652694610778,35.3293413173653,5.38922155688623,5.38922155688623,5.38922155688623,0,48.502994011976,76.6467065868264,6.58682634730539,0,82.6347305389222,16.1676646706587,0.598802395209581,0.598802395209581,0,0.598802395209581
"57",1980,23532680,210290,14.5,58.2,384.2,436.7,6939.5,2316.5,3880,742.9,"CA",23792840,0.306708656890056,0.346133248489882,0.202908185823971,0.144249908796092,92.1875,22243.0528846154,152.998798076923,22.4158653846154,332.512019230769,59.375,45.4828660436137,44.1105769230769,7.27163461538462,30.46875,22.8966346153846,13.6418269230769,41.4663461538462,6.55048076923077,6.55048076923077,6.55048076923077,0,47.5360576923077,76.3221153846154,5.10817307692308,0.240384615384615,84.1346153846154,8.35336538461538,1.5625,5.82932692307692,0.120192307692308,18.6298076923077
"58",1980,2878407,15215,6.9,52.5,160.1,309.2,6804.9,2030.8,4325.8,448.3,"CO",2909545,0.318552557186777,0.369957158249829,0.190112887066534,0.121377397496859,74.8743718592965,21807.4120603015,15.6532663316583,18.5929648241206,338.693467336683,49.2462311557789,45.4828660436137,51.7587939698493,4.02010050251256,28.1407035175879,26.1306532663317,11.5577889447236,37.1859296482412,9.54773869346734,9.54773869346734,9.54773869346734,0,44.2211055276382,71.356783919598,5.0251256281407,0,93.4673366834171,3.01507537688442,1.00502512562814,2.51256281407035,0,13.0653266331658
"59",1980,3095224,12768,4.7,21.6,218,168.1,5469.2,1700.6,3089.6,678.9,"CT",3114221,0.299612969021787,0.312990953435867,0.218844455804517,0.168551621737828,63.4361233480176,26985.2202643172,47.15859030837,28.6343612334802,333.920704845815,56.3876651982379,45.4828660436137,46.2555066079295,2.20264317180617,26.8722466960352,30.3964757709251,9.69162995594714,37.0044052863436,8.37004405286344,8.37004405286344,8.37004405286344,0,52.863436123348,74.4493392070485,7.48898678414097,0,94.7136563876652,4.84581497797357,0.440528634361234,0,0,3.52422907488987
"60",1980,594779,2824,6.9,24.2,137,306.7,6301.8,1630.5,4216.2,455.1,"DE",594936,0.320792488603816,0.321893447362405,0.211673188376565,0.145640875657214,85.4166666666667,23261.6666666667,66.7708333333333,29.1666666666667,366.666666666667,95.8333333333333,45.4828660436137,29.1666666666667,8.33333333333333,20.8333333333333,20.8333333333333,18.75,50,4.16666666666667,4.16666666666667,4.16666666666667,0,37.5,81.25,8.33333333333333,0,83.3333333333333,16.6666666666667,0,0,0,2.08333333333333
"61",1980,635233,12772,31.5,69.1,1400.6,509.4,8012.2,2559.7,4890.8,561.7,"DC",637161,0.26526262592971,0.368726271695851,0.203171568881335,0.162839533493105,111.428571428571,17797.2857142857,259,20,308.571428571429,60,45.4828660436137,57.1428571428571,2.85714285714286,28.5714285714286,8.57142857142857,20,42.8571428571429,8.57142857142857,8.57142857142857,8.57142857142857,0,42.8571428571429,85.7142857142857,2.85714285714286,0,31.4285714285714,65.7142857142857,0,2.85714285714286,0,11.4285714285714
"62",1980,9567112,94095,14.5,56.9,355.5,556.6,7418.4,2506.8,4434.2,477.5,"FL",9841159,0.274631981863112,0.286712774379522,0.207517325957237,0.231137917800129,97.134670487106,18599.5773638968,63.9255014326648,14.6131805157593,324.498567335244,53.8681948424069,45.4828660436137,38.6819484240688,5.30085959885387,23.2091690544413,23.9255014326648,16.9054441260745,40.8309455587393,7.30659025787966,7.30659025787966,7.30659025787966,0,44.5558739255014,78.3667621776504,6.30372492836676,0.143266475644699,83.6676217765043,15.3295128939828,0.429799426934097,0.286532951289398,0.286532951289398,8.45272206303725
"63",1980,5400851,29993,13.8,44.3,197.6,299.7,5048.3,1699.2,2976.6,372.4,"GA",5484427,0.339479219980501,0.331173703287508,0.194944886676402,0.134402190055588,87.8116343490305,18571.6620498615,92.9639889196676,13.0193905817175,360.387811634349,70.0831024930748,45.4828660436137,40.4432132963989,5.54016620498615,20.2216066481994,33.7950138504155,15.5124653739612,31.0249307479224,6.09418282548476,6.09418282548476,6.09418282548476,0,52.6315789473684,75.6232686980609,6.64819944598338,0,67.590027700831,31.8559556786704,0.277008310249307,0,0.277008310249307,1.10803324099723
"64",1980,964680,2889,8.7,34.7,190.2,65.8,7182.8,1847.5,4723.2,612.1,"HI",961525,0.322269311770365,0.362479394711526,0.19581498140974,0.11943631210837,81.8181818181818,21991.7424242424,24.7727272727273,15.1515151515152,406.060606060606,62.1212121212121,45.4828660436137,48.4848484848485,6.06060606060606,25.7575757575758,24.2424242424242,12.1212121212121,43.9393939393939,4.54545454545455,4.54545454545455,4.54545454545455,0,48.4848484848485,72.7272727272727,0,1.51515151515152,37.8787878787879,1.51515151515152,0,60.6060606060606,0,10.6060606060606
"65",1980,943629,2957,3.1,22.4,46.8,241.1,4468.8,1238.9,2993,236.9,"ID",948582,0.363363420347424,0.3173431500914,0.179072552504686,0.140220877056491,80,19840.9166666667,8.08333333333333,10,361.666666666667,50,45.4828660436137,50,3.33333333333333,18.3333333333333,35,18.3333333333333,31.6666666666667,6.66666666666667,6.66666666666667,6.66666666666667,0,51.6666666666667,60,6.66666666666667,0,98.3333333333333,0,0,1.66666666666667,0,1.66666666666667
"66",1980,11355062,91753,10.6,34.8,367,395.6,5461.1,1559.6,3252.5,649,"IL",11435454,0.320998798998273,0.31865013842039,0.204736689946897,0.15561437263444,85.4472630173565,23380.3805073431,94.8798397863818,24.0320427236315,360.347129506008,64.0854472630174,45.4828660436137,43.9252336448598,4.93991989319092,22.1628838451268,24.2990654205607,17.2229639519359,40.8544726301736,5.4739652870494,5.4739652870494,5.4739652870494,0,47.5300400534045,75.8344459279039,5.60747663551402,0,82.5100133511348,15.7543391188251,0.133511348464619,1.46862483311081,0.133511348464619,4.53938584779706
"67",1980,5461103,20633,8.9,33.1,141.4,194.5,4552.5,1313.3,2807.1,432.2,"IN",5492740,0.333153762967117,0.315332966788889,0.201602843025521,0.149910427218474,81.6793893129771,22941.1450381679,82.0229007633588,22.64631043257,353.944020356234,72.5190839694656,45.4828660436137,42.4936386768448,4.07124681933842,20.3562340966921,23.6641221374046,14.7582697201018,41.9847328244275,5.08905852417303,5.08905852417303,5.08905852417303,0,47.0737913486005,74.8091603053435,6.10687022900763,0.254452926208651,90.0763358778626,9.16030534351145,0.254452926208651,0.508905852417303,0,1.78117048346056
"68",1980,2907804,5826,2.2,14.3,54.9,129,4546.4,1079.5,3219.1,247.8,"IA",2915562,0.322171848857956,0.303974328105525,0.194607077469112,0.179246745567407,85.2631578947368,22652.7105263158,23.6052631578947,18.4210526315789,341.578947368421,56.8421052631579,45.4828660436137,46.3157894736842,3.15789473684211,23.1578947368421,33.1578947368421,6.8421052631579,43.6842105263158,3.68421052631579,3.68421052631579,3.68421052631579,0,47.3684210526316,66.8421052631579,8.42105263157895,0,98.4210526315789,0,1.05263157894737,0.526315789473684,0,2.10526315789474
"69",1980,2354783,9168,6.9,31.5,113.1,237.8,4989.5,1521.4,3196.4,271.7,"KS",2370088,0.313327606401113,0.315765912489325,0.196237439284955,0.174669041824607,76.1538461538461,23524.6923076923,18.3846153846154,21.5384615384615,356.153846153846,72.3076923076923,45.4828660436137,47.6923076923077,5.38461538461539,20,23.8461538461538,8.46153846153846,50.7692307692308,3.84615384615385,3.84615384615385,3.84615384615385,0,47.6923076923077,73.8461538461539,1.53846153846154,0.769230769230769,96.1538461538462,3.07692307692308,0,0.769230769230769,0,3.84615384615385
"70",1980,3641479,9711,8.8,19.2,95.2,143.5,3167.1,1040.8,1875.5,250.7,"KY",3665364,0.334440726760016,0.315028466476999,0.196157325711716,0.154373481051268,117.153284671533,17396.4598540146,50.9306569343066,11.6788321167883,342.335766423358,57.6642335766423,45.4828660436137,39.7810218978102,4.01459854014599,13.8686131386861,37.5912408759124,16.0583941605839,31.021897810219,3.28467153284672,3.28467153284672,3.28467153284672,0,45.6204379562044,76.2773722627737,4.74452554744525,0.364963503649635,90.5109489051095,9.48905109489051,0,0,0,0.72992700729927
"71",1980,4199542,27926,15.7,44.5,197,407.8,4788.8,1523.9,2888.4,376.5,"LA",4221583,0.356832733124044,0.321099691750701,0.187370709044451,0.134696866080804,101.365187713311,18205.1706484642,113.412969283276,15.6996587030717,354.266211604096,64.8464163822526,45.4828660436137,43.0034129692833,3.7542662116041,17.7474402730375,34.8122866894198,16.7235494880546,31.740614334471,3.41296928327645,3.41296928327645,3.41296928327645,0,41.9795221843003,72.0136518771331,5.11945392491468,0,68.9419795221843,30.3754266211604,0,0.68259385665529,0,3.07167235494881
"72",1980,1123670,2173,2.8,12.9,30.8,146.8,4174.2,1182.8,2772.3,219.1,"ME",1127825,0.322753086693414,0.307488307139849,0.19894221177931,0.170816394387427,110,17984.9285714286,47.2857142857143,5.71428571428571,334.285714285714,62.8571428571429,45.4828660436137,41.4285714285714,4.28571428571429,18.5714285714286,27.1428571428571,21.4285714285714,34.2857142857143,4.28571428571429,4.28571428571429,4.28571428571429,0,41.4285714285714,78.5714285714286,7.14285714285714,0,100,0,0,0,0,0
"73",1980,4192211,35735,9.5,40.1,392.7,410.1,5777.7,1698,3629.2,450.5,"MD",4226191,0.313250868216794,0.335231180985431,0.214183173453353,0.137334777344422,81.25,23697.5625,59.75,21.25,355,55.8333333333333,45.4828660436137,50,2.91666666666667,23.75,22.9166666666667,16.25,38.75,5.83333333333333,5.83333333333333,5.83333333333333,0,47.0833333333333,72.5,4.58333333333333,0,72.0833333333333,25,0,2.5,0.416666666666667,2.91666666666667
"74",1980,5728288,34444,4.1,27.3,235.5,334.4,5477.8,1740.4,2685.8,1051.6,"MA",5748441,0.298275480256299,0.322454209758785,0.203895804097146,0.17537450588777,84.1530054644809,20898.1147540984,60.1092896174863,17.7595628415301,321.03825136612,54.9180327868852,45.4828660436137,43.9890710382514,3.82513661202186,31.6939890710383,23.224043715847,13.3879781420765,38.7978142076503,8.19672131147541,8.19672131147541,8.19672131147541,0,48.9071038251366,77.5956284153005,5.73770491803279,0,92.896174863388,5.19125683060109,0.546448087431694,1.36612021857923,0,4.0983606557377
"75",1980,9228128,59014,10.2,46.6,244,338.6,6036.4,1741.3,3710.2,584.9,"MI",9256676,0.335420727699662,0.321886819847643,0.20087134949954,0.141821102953155,92.7641099855282,24164.493487699,82.94500723589,23.8784370477569,350.361794500724,64.3994211287988,45.4828660436137,45.1519536903039,4.19681620839363,21.5629522431259,25.1808972503618,16.6425470332851,40.520984081042,3.90738060781476,3.90738060781476,3.90738060781476,0,44.862518089725,72.6483357452967,4.34153400868307,0.289435600578871,86.1070911722142,12.5904486251809,0.723589001447178,0.578871201157742,0,1.59189580318379
"76",1980,4061235,9250,2.6,23.2,99.1,102.9,4571.7,1246,3029.9,295.9,"MN",4086746,0.326520415019676,0.324511237057551,0.189153424264684,0.159814923658089,85.9154929577465,22994.8591549296,62.3943661971831,20.6572769953052,361.032863849765,72.3004694835681,45.4828660436137,41.7840375586854,3.28638497652582,21.1267605633803,25.3521126760563,13.6150234741784,44.131455399061,4.69483568075117,4.69483568075117,4.69483568075117,0,47.4178403755869,76.5258215962441,6.57276995305164,0,92.4882629107981,2.8169014084507,1.40845070422535,2.8169014084507,0.469483568075117,0.469483568075117
"77",1980,2511491,8588,14.5,24.6,81,221.7,3075.2,1179.1,1717.8,178.4,"MS",2524011,0.363643819301897,0.295202754663114,0.185008306223705,0.156145119811285,101.190476190476,16077.8571428571,113.779761904762,10.1190476190476,385.119047619048,71.4285714285714,45.4828660436137,47.6190476190476,2.97619047619048,19.047619047619,37.5,17.8571428571429,27.9761904761905,3.57142857142857,3.57142857142857,3.57142857142857,0,42.8571428571429,66.6666666666667,5.35714285714286,0,67.2619047619048,32.7380952380952,0,0,0,1.78571428571429
"78",1980,4901288,27177,11.1,32.6,223.6,287.2,4878.6,1668.9,2795.1,414.6,"MO",4923025,0.31488769608117,0.304326100314339,0.202849467552978,0.177936736051513,119,19458.05,86.8166666666667,18,317.666666666667,58.3333333333333,45.4828660436137,36,6,21,28.3333333333333,15,38,8,8,8,0,50.6666666666667,80.6666666666667,5,0,88.6666666666667,10,0.333333333333333,1,0,0.666666666666667
"79",1980,781592,1740,4,21,34,163.6,4801.9,950.6,3529.6,321.7,"MT",788754,0.332155526311119,0.324397720962429,0.191319473498708,0.152127279227744,95.7446808510638,15465.3191489362,13.7234042553191,8.51063829787234,351.063829787234,53.1914893617021,45.4828660436137,51.063829787234,12.7659574468085,19.1489361702128,27.6595744680851,17.0212765957447,34.0425531914894,6.38297872340426,6.38297872340426,6.38297872340426,0,48.936170212766,61.7021276595745,6.38297872340426,0,91.4893617021277,0,6.38297872340426,2.12765957446809,0,0
"80",1980,1563921,3512,4.4,23.2,82.2,114.7,4080.6,915.4,2921.6,243.6,"NE",1572854,0.32316031875813,0.311262838127379,0.191305105241809,0.174271737872682,105.454545454545,18353.0454545455,50.9090909090909,15.4545454545455,322.727272727273,64.5454545454545,45.4828660436137,39.0909090909091,3.63636363636364,28.1818181818182,23.6363636363636,12.7272727272727,43.6363636363636,4.54545454545455,4.54545454545455,4.54545454545455,0,47.2727272727273,75.4545454545455,1.81818181818182,0,99.0909090909091,0,0,0.909090909090909,0,0.909090909090909
"81",1980,800312,7304,20,67.2,460.6,364.9,7941.4,2906.7,4356.3,678.4,"NV",810232,0.303767316028002,0.350263875038261,0.218741051945616,0.127227756988122,65.9574468085106,22180.1063829787,52.2340425531915,23.4042553191489,325.531914893617,59.5744680851064,45.4828660436137,34.0425531914894,14.8936170212766,23.4042553191489,12.7659574468085,21.2765957446809,46.8085106382979,8.51063829787234,8.51063829787234,8.51063829787234,0,48.936170212766,80.8510638297872,2.12765957446809,0,89.3617021276596,10.6382978723404,0,0,0,8.51063829787234
"82",1980,919114,1653,2.5,17.3,42,118,4499.8,1312.9,2877,309.9,"NH",924802,0.318530885530092,0.329238042305272,0.197002169112956,0.15522890305168,81.25,24790.4166666667,25.1041666666667,25,372.916666666667,62.5,45.4828660436137,47.9166666666667,6.25,22.9166666666667,20.8333333333333,18.75,45.8333333333333,6.25,6.25,6.25,0,43.75,70.8333333333333,0,0,97.9166666666667,2.08333333333333,0,0,0,0
"83",1980,7342164,44373,6.9,30.7,303.7,263,5797,1878.2,3189.3,729.5,"NJ",7376972,0.303965773490804,0.304425447188901,0.224225739232845,0.167383040087451,87.1331828442438,24238.611738149,84.2437923250564,23.7020316027088,353.72460496614,67.4943566591422,45.4828660436137,43.7923250564334,4.06320541760722,25.5079006772009,27.0880361173815,18.058690744921,34.0857787810384,8.80361173814898,8.80361173814898,8.80361173814898,0,44.920993227991,74.9435665914221,7.67494356659142,0.451467268623025,87.8103837471783,11.2866817155756,0,0.90293453724605,0,10.8352144469526
"84",1980,1295474,7967,13.1,43.3,127.9,430.7,5364.1,1492.5,3521,350.6,"NM",1309108,0.360262102133667,0.32340647219328,0.189366347161579,0.126965078511475,86.5671641791045,15809.552238806,66.7910447761194,10.4477611940298,395.522388059701,74.6268656716418,45.4828660436137,44.7761194029851,2.98507462686567,17.910447761194,28.3582089552239,17.910447761194,26.865671641791,5.97014925373134,5.97014925373134,5.97014925373134,0,58.2089552238806,71.6417910447761,2.98507462686567,0,85.0746268656716,1.49253731343284,11.9402985074627,1.49253731343284,0,46.2686567164179
"85",1980,17506690,180235,12.7,30.9,641.3,344.6,5882,2061.6,3060.4,759.9,"NY",17566376,0.302136422447066,0.309406846352372,0.217061675100203,0.171395056100359,98.4140233722871,20575.5383973289,137.049248747913,17.9465776293823,343.238731218698,59.0984974958264,45.4828660436137,45.7429048414023,4.50751252086811,25.7095158597663,26.2938230383973,14.9415692821369,37.3121869782972,6.09348914858097,6.09348914858097,6.09348914858097,0,46.5776293823038,75.3756260434057,4.42404006677796,0.417362270450751,82.4707846410684,13.8564273789649,0.500834724540901,3.08848080133556,0.0834724540901502,8.93155258764608
"86",1980,5843665,26589,10.6,22.7,82.3,339.4,4185.5,1422.9,2546.4,216.1,"NC",5896178,0.321222663223532,0.326546450938218,0.205586907315213,0.146643978523036,92.4311926605505,17120.5389908257,47.7637614678899,11.0091743119266,343.807339449541,57.5688073394495,45.4828660436137,43.1192660550459,5.04587155963303,21.3302752293578,28.2110091743119,21.5596330275229,33.256880733945,6.19266055045872,6.19266055045872,6.19266055045872,0,47.0183486238532,75.2293577981651,4.58715596330275,0,72.9357798165138,26.1467889908257,0.688073394495413,0,0.229357798165138,0.917431192660551
"87",1980,652437,352,1.2,9.5,7.7,35.6,2909.7,488.3,2242.2,179.2,"ND",654501,0.333968932056636,0.319901726658936,0.179869855049878,0.166259486234551,119.047619047619,16134.1666666667,60.9523809523809,14.2857142857143,285.714285714286,64.2857142857143,45.4828660436137,40.4761904761905,2.38095238095238,33.3333333333333,26.1904761904762,4.76190476190476,57.1428571428571,7.14285714285714,7.14285714285714,7.14285714285714,0,61.9047619047619,83.3333333333333,0,0,90.4761904761905,4.76190476190476,2.38095238095238,2.38095238095238,0,2.38095238095238
"88",1980,10766808,53646,8.1,34.3,223.7,232.2,4933.1,1466.3,3040.1,426.7,"OH",10803551,0.323240386424797,0.313117603647171,0.209346352879715,0.154295657048317,90.9329829172142,22272.2339027595,45.4139290407359,20.6307490144547,344.809461235217,67.4113009198423,45.4828660436137,39.9474375821288,4.73061760840999,21.2877792378449,22.0762155059133,17.0827858081472,42.5755584756899,6.04467805519054,6.04467805519054,6.04467805519054,0,45.8607095926413,76.8725361366623,5.25624178712221,0.394218134034166,89.3561103810775,9.46123521681997,0.131406044678055,0.788436268068331,0.26281208935611,1.31406044678055
"89",1980,3001252,12589,10,36.3,104.9,268.4,4633.4,1692.7,2520.6,420.2,"OK",3040067,0.320353794834127,0.312656267115166,0.199366658695351,0.167623279355356,105.045871559633,19274.2201834862,37.6605504587156,15.1376146788991,354.587155963303,64.6788990825688,45.4828660436137,41.2844036697248,3.21100917431193,21.1009174311927,27.9816513761468,15.1376146788991,37.6146788990826,4.58715596330275,4.58715596330275,4.58715596330275,0,44.0366972477064,73.8532110091743,3.21100917431193,0.917431192660551,89.9082568807339,4.12844036697248,5.96330275229358,0,0,2.29357798165138
"90",1980,2610477,12802,5.1,41.5,152.4,291.4,6196.5,1748.4,4087.8,360.3,"OR",2642128,0.309204928754398,0.338166432511975,0.192076992484846,0.160551646248781,93.2291666666667,18441.4322916667,66.3541666666667,14.0625,310.416666666667,47.3958333333333,45.4828660436137,47.9166666666667,5.20833333333333,27.0833333333333,23.4375,16.1458333333333,41.1458333333333,6.25,6.25,6.25,0,46.875,73.4375,3.64583333333333,0,96.3541666666667,2.60416666666667,0,0.520833333333333,0.520833333333333,1.04166666666667
"91",1980,11824220,43032,6.8,23,177.9,156.1,3372.4,1038.5,1915.5,418.3,"PA",11872347,0.299273260796707,0.299388739227383,0.218145325435653,0.183192674540257,100.233918128655,21849.783625731,73.5730994152047,18.3625730994152,342.33918128655,66.4327485380117,45.4828660436137,41.9883040935673,3.15789473684211,20.7017543859649,25.1461988304094,15.3216374269006,41.7543859649123,4.09356725146199,4.09356725146199,4.09356725146199,0,46.7836257309941,77.0760233918129,7.71929824561404,0.116959064327485,90.5263157894737,9.00584795321637,0,0.233918128654971,0.233918128654971,0.701754385964912
"92",1980,945835,3864,4.4,17.1,118.6,268.3,5524.1,1716.3,2964.3,843.6,"RI",949207,0.295988124824195,0.309376142400973,0.207849288932762,0.18678644384207,110.169491525424,18151.6949152542,302.457627118644,13.5593220338983,313.559322033898,62.7118644067797,45.4828660436137,38.9830508474576,5.08474576271187,15.2542372881356,27.1186440677966,22.0338983050847,35.5932203389831,8.47457627118644,8.47457627118644,8.47457627118644,0,54.2372881355932,81.3559322033898,8.47457627118644,1.69491525423729,93.2203389830508,5.08474576271187,0,0,1.69491525423729,1.69491525423729
"93",1980,3064557,20225,11.4,37.5,118.1,493,4779.2,1670,2803.2,306,"SC",3132387,0.342650509020756,0.329096628226333,0.194261756290011,0.133991106462899,83.1578947368421,17742.3684210526,82.3421052631579,11.5789473684211,374.736842105263,72.1052631578947,45.4828660436137,45.2631578947368,2.10526315789474,17.3684210526316,33.6842105263158,17.3684210526316,30.5263157894737,4.73684210526316,4.73684210526316,4.73684210526316,0,42.6315789473684,72.1052631578947,2.63157894736842,0,67.3684210526316,31.5789473684211,1.05263157894737,0,0,1.05263157894737
"94",1980,688217,873,0.7,12.5,20.1,93.6,3116.3,692.5,2255.2,168.6,"SD",690713,0.337724930615176,0.297850192482261,0.187110999792968,0.177313877109595,104.651162790698,19355.2325581395,25,20.9302325581395,325.581395348837,53.4883720930233,45.4828660436137,44.1860465116279,2.32558139534884,23.2558139534884,23.2558139534884,13.953488372093,44.1860465116279,4.65116279069767,4.65116279069767,4.65116279069767,0,41.8604651162791,83.7209302325581,0,0,95.3488372093023,0,4.65116279069767,0,0,0
"95",1980,4545590,20824,10.8,37.4,180.6,229.4,4039.8,1501.5,2175.2,363.1,"TN",4600705,0.320273523296973,0.318216447261887,0.204808828212198,0.156701201228942,92.2118380062305,17351.9781931464,49.1277258566978,11.5264797507788,358.566978193146,61.3707165109034,45.4828660436137,42.6791277258567,6.85358255451713,16.1993769470405,36.7601246105919,16.1993769470405,32.0872274143302,3.42679127725857,3.42679127725857,3.42679127725857,0,44.2367601246106,71.0280373831776,6.23052959501558,0,81.619937694704,18.0685358255452,0.311526479750779,0,0,0.623052959501558
"96",1980,14169829,77978,16.9,47.3,208.5,277.6,5592.7,1853.2,3181.4,558.1,"TX",14337755,0.341402890480413,0.333668206772957,0.191271297354432,0.133657605392197,98.391959798995,20023.8442211055,37.9899497487437,16.78391959799,357.48743718593,61.5075376884422,45.4828660436137,43.6180904522613,5.7286432160804,21.4070351758794,31.1557788944724,15.8793969849246,32.964824120603,5.52763819095477,5.52763819095477,5.52763819095477,0,46.2311557788945,72.964824120603,4.92462311557789,0,86.6331658291457,12.6633165829146,0.201005025125628,0.50251256281407,0,22.3115577889447
"97",1980,1458729,4425,3.8,27.7,80.2,191.7,5577.3,1321.9,3931.8,323.6,"UT",1473171,0.411318848931998,0.325979129374662,0.156163812619173,0.106538209074167,79.5698924731183,23623.2795698925,0,15.0537634408602,437.634408602151,96.7741935483871,45.4828660436137,46.2365591397849,5.37634408602151,18.2795698924731,26.8817204301075,11.8279569892473,45.1612903225806,3.2258064516129,3.2258064516129,3.2258064516129,0,48.3870967741936,66.6666666666667,4.3010752688172,0,95.6989247311828,0,1.0752688172043,3.2258064516129,0,7.52688172043011
"98",1980,511299,914,2.2,29.1,38.9,108.5,4809.7,1526.7,2988.1,294.9,"VT",512824,0.326170382041402,0.330805500522596,0.188000171598833,0.155023945837168,95.2380952380952,12224.2857142857,200,0,300,61.9047619047619,45.4828660436137,47.6190476190476,4.76190476190476,38.0952380952381,28.5714285714286,9.52380952380952,47.6190476190476,0,0,0,0,52.3809523809524,76.1904761904762,0,0,100,0,0,0,0,0
"99",1980,5323412,16355,8.6,27.4,120.1,151.1,4312.8,1202.6,2882.3,227.9,"VA",5367648,0.313616131311144,0.342760553598149,0.2073029006373,0.136320414453407,73.841961852861,21690.7901907357,56.1171662125341,20.4359673024523,331.062670299728,60.2179836512262,45.4828660436137,42.2343324250681,4.08719346049046,23.7057220708447,24.7956403269755,16.3487738419619,37.0572207084469,7.90190735694823,7.90190735694823,7.90190735694823,0,45.7765667574932,79.0190735694823,5.72207084468665,0.817438692098093,81.1989100817439,17.4386920980926,0.544959128065395,0.817438692098093,0,2.45231607629428
"100",1980,4113331,19098,5.5,52.7,135.1,271,6450.7,1862.2,4192.9,395.6,"WA",4155198,0.311977190978625,0.34431451882678,0.195458796427992,0.148249493766603,NA,NA,NA,NA,NA,NA,45.4828660436137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1980,1930787,3547,7.1,15.8,48.5,112.2,2367.9,738.5,1429.8,199.7,"WV",1952874,0.322168250486207,0.302476247827561,0.205294862853415,0.170060638832818,86.4077669902913,21279.1747572816,36.2783171521036,20.3883495145631,310.355987055016,53.7216828478964,45.4828660436137,42.3948220064725,9.06148867313916,23.6245954692557,21.0355987055016,18.7702265372168,44.6601941747573,4.53074433656958,4.53074433656958,4.53074433656958,0,45.3074433656958,77.3462783171521,6.14886731391586,0.323624595469256,94.1747572815534,1.61812297734628,0.970873786407767,3.23624595469256,0,3.55987055016181
"102",1980,4680917,8546,2.9,14.9,70.7,94.1,4616,1079.4,3291.4,245.2,"WI",4713991,0.328010384406759,0.314305648865261,0.193333631735826,0.164350334992154,100.751879699248,17481.9172932331,137.706766917293,12.781954887218,369.172932330827,70.6766917293233,45.4828660436137,44.3609022556391,3.7593984962406,12.781954887218,34.5864661654135,17.2932330827068,32.3308270676692,1.50375939849624,1.50375939849624,1.50375939849624,0,39.8496240601504,72.1804511278195,2.25563909774436,0,90.9774436090226,9.02255639097744,0,0,0,0
